gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,ServiceCount,tenure
1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,55.0,1165.55,5.0,20.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.2,256.6,2.0,7.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,50.05,179.35,2.0,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,48.6,48.6,2.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,65.9,660.05,4.0,10.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,94.65,3624.3,5.0,38.0
0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,96.6,291.9,4.0,3.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,105.0,7297.75,6.0,69.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,66.4,2019.8,4.0,31.0
0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.15,4018.55,3.0,51.0
0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,105.6,7112.15,6.0,67.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,50.05,1523.4,3.0,31.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,49.0,49.0,2.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,83.4,83.4,4.0,1.0
1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,79.25,2619.15,3.0,32.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.45,1500.25,2.0,43.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,35.5,249.55,2.0,7.0
1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,90.8,6302.85,8.0,68.0
1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,26.3,1245.05,2.0,48.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.65,90.05,1.0,3.0
0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.9,173.15,1.0,7.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,79.95,1043.4,2.0,12.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,50.9,50.9,2.0,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,38.6,2345.55,3.0,62.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,105.25,7609.75,6.0,72.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,74.15,1387.0,2.0,18.0
0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,93.2,6506.15,8.0,71.0
1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,20.05,299.3,1.0,14.0
1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.25,158.35,1.0,8.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.45,411.75,1.0,8.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,68.9,1370.35,5.0,20.0
1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.4,1061.6,1.0,57.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.1,2162.6,4.0,22.0
1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,108.85,6287.25,7.0,58.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.85,466.6,2.0,9.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,59.75,1374.35,3.0,22.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,115.1,7008.15,8.0,61.0
1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,99.15,7422.1,6.0,72.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65.2,3687.85,5.0,57.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,73.7,4885.85,6.0,69.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,104.2,1743.5,6.0,17.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,79.4,1156.1,2.0,15.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,82.0,184.65,3.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,29.65,118.5,1.0,4.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,49.85,552.1,4.0,12.0
0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,116.15,3946.9,8.0,34.0
0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.35,314.55,2.0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.1,45.1,1.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.9,49.7,0.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,35.8,1316.9,1.0,37.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,110.65,6526.65,7.0,58.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,43.95,2007.85,2.0,46.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,100.3,6603.8,5.0,64.0
0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,83.15,446.05,3.0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.8,44.8,1.0,1.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,79.7,5743.3,7.0,70.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,97.65,6743.55,6.0,69.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.05,593.05,2.0,12.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,85.1,4600.95,4.0,55.0
0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,19.8,160.05,1.0,8.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,40.1,40.1,2.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,50.8,3027.4,3.0,60.0
0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.35,369.6,1.0,18.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,85.6,1868.4,3.0,23.0
0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,1029.35,3.0,13.0
0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.4,1346.2,1.0,69.0
0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.7,1685.9,2.0,70.0
1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.15,537.35,1.0,27.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,67.5,1544.05,5.0,22.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,99.0,5038.15,5.0,51.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,53.9,834.15,3.0,16.0
1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,93.75,5625.55,5.0,57.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,104.45,7459.0,6.0,72.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.25,69.25,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,50.55,610.75,2.0,13.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,75.7,75.7,2.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,79.85,1857.75,3.0,24.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,89.4,5976.9,4.0,66.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,35.1,446.1,1.0,13.0
0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,65.2,3965.05,4.0,61.0
0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,106.8,5914.4,6.0,56.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,75.35,2243.9,5.0,29.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,62.05,2511.55,5.0,40.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,56.05,1553.2,3.0,26.0
1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,19.2,37.2,1.0,2.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,79.85,887.35,3.0,10.0
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.45,2045.55,4.0,32.0
1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.45,369.05,1.0,17.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73.6,520.0,2.0,7.0
1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.6,754.0,1.0,35.0
1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,24.95,1222.25,2.0,51.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,49.7,1081.25,2.0,23.0
0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.85,1326.35,1.0,71.0
1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,19.5,1026.35,1.0,55.0
1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.15,785.75,1.0,37.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,101.4,3143.65,5.0,31.0
1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,94.3,3460.95,5.0,37.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,79.1,5564.85,6.0,71.0
1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,69.05,653.95,5.0,9.0
1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,88.7,6501.35,8.0,72.0
1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,25.4,1797.1,2.0,72.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,49.9,49.9,2.0,1.0
0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,84.3,4916.4,7.0,58.0
1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.15,223.15,2.0,5.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,115.85,6567.9,8.0,56.0
0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.85,717.5,1.0,37.0
0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.05,284.3,1.0,15.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,104.95,7544.3,6.0,72.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,24.55,1203.95,2.0,48.0
1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,19.55,1218.65,1.0,65.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,71.55,71.55,1.0,1.0
0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,97.35,2119.5,4.0,21.0
0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,25.95,1801.9,2.0,71.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,55.5,3166.9,4.0,58.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,41.05,2452.7,2.0,59.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,111.45,7266.95,7.0,64.0
1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.9,33.7,1.0,2.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,44.15,44.15,1.0,1.0
0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,24.9,467.7,2.0,19.0
1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,99.0,6017.9,5.0,60.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,106.0,7723.7,6.0,71.0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,100.35,2799.0,5.0,28.0
0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,21.1,490.65,1.0,24.0
1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,19.7,145.375,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.45,765.45,2.0,14.0
0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,98.05,3990.6,5.0,41.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,89.55,3729.75,4.0,41.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,90.4,356.65,4.0,4.0
1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,74.8,5315.8,6.0,70.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,44.1,2369.7,3.0,54.0
0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,99.75,4036.0,5.0,39.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,61.45,4131.2,3.0,69.0
0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,104.85,6312.9,6.0,62.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.35,261.65,1.0,4.0
1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,100.45,1622.45,5.0,17.0
1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,64.15,3491.55,5.0,53.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,99.3,2431.35,5.0,24.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,43.65,526.95,3.0,12.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,113.65,8124.2,8.0,72.0
1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,110.9,8240.85,7.0,72.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,66.25,546.45,3.0,8.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,56.45,3985.35,4.0,71.0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,90.6,1020.2,3.0,11.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,97.55,6669.05,5.0,70.0
1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.1,20.1,1.0,1.0
1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,86.65,6094.25,7.0,72.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,99.25,3532.0,5.0,35.0
1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,114.5,8331.95,8.0,72.0
1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,106.0,6547.7,6.0,61.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,44.1,2413.05,1.0,58.0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,71.05,472.65,1.0,7.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,45.55,2108.35,3.0,48.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,98.65,2537.0,5.0,26.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,92.5,452.7,4.0,5.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,104.5,3778.0,6.0,37.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,45.3,2651.2,3.0,58.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,59.0,1654.45,4.0,28.0
1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,91.7,6075.9,8.0,66.0
0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,19.65,451.55,1.0,23.0
0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,19.3,279.3,1.0,13.0
1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,100.3,4222.95,5.0,42.0
1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,20.0,879.8,1.0,41.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,59.9,788.35,3.0,13.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,55.0,1046.5,3.0,19.0
0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,86.8,5327.25,4.0,64.0
0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,106.15,6411.25,6.0,60.0
0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,85.95,2628.6,3.0,32.0
1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.3,7299.65,6.0,68.0
0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,24.2,1445.2,2.0,61.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,35.8,363.15,1.0,11.0
1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,25.2,1798.9,2.0,72.0
